stockorg_code,sku_code,dt,begin_stock_qty,demand_qty,production_qty,trans_in_qty,trans_out_qty,safety_stock_qty,todo_qty,end_stock_qty
warehouse.YCD,31455370006000000,2024-04-01,0.400,1.200,0.000,1.213,0.000,0.000,0.000,0.413
warehouse.WHC,31016710002000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.QNC,31010055976165581,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.LJC,31010057468180500,2024-04-01,10.866,0.000,0.000,0.000,5.330,0.000,0.000,5.536
warehouse.HSF,31015830009150101,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.NJA,31726050053120001,2024-04-01,230.256,0.000,0.000,0.000,0.000,0.000,0.000,230.256
warehouse.XAF,31010010144000000,2024-04-01,106.122,215.100,0.000,135.256,0.000,0.000,0.000,26.278
warehouse.GZA,31716450008000000,2024-04-01,52.806,7.950,7.950,0.000,506.454,0.000,461.598,0.000
warehouse.CYF,31A10008457000000,2024-04-01,1.030,0.000,0.000,0.000,0.000,0.000,0.000,1.030
warehouse.XXF,31015830016000000,2024-04-01,6.178,0.000,0.000,0.000,0.000,0.000,0.000,6.178
warehouse.LSA,31013080003000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.WHC,31010050005000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.CYF,31240720010171000,2024-04-01,250.575,328.810,328.810,0.000,0.000,0.000,78.235,0.000
warehouse.HND,31716450008000000,2024-04-01,113.744,105.550,0.000,80.636,0.000,0.000,0.000,88.831
warehouse.HEP,31220060007000000,2024-04-01,6.962,36.600,0.000,29.638,0.000,0.000,0.000,0.000
warehouse.LJC,31010010001181401,2024-04-01,333.548,749.960,749.960,0.000,752.761,0.000,1169.173,0.000
warehouse.KLC,31017153425000000,2024-04-01,5.335,25.340,0.000,26.053,0.000,0.000,0.000,6.048
warehouse.ZYC,31716450014000000,2024-04-01,7.392,23.500,0.000,26.592,0.000,0.000,0.000,10.484
warehouse.ZYC,31457163318000000,2024-04-01,0.582,0.000,0.000,0.000,0.000,0.000,0.000,0.582
warehouse.HZA,31716450004000000,2024-04-01,228.148,506.010,506.010,0.000,0.000,0.000,277.862,0.000
warehouse.LSA,31524990012000000,2024-04-01,5.766,0.000,0.000,0.000,0.000,0.000,0.000,5.766
warehouse.XDF,31457163318000000,2024-04-01,5.239,5.416,0.000,0.177,0.000,0.000,0.000,0.000
warehouse.WHC,31010010207000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.GXC,31010020002000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.BZC,31010057735000000,2024-04-01,374.956,407.610,407.610,0.000,0.000,0.000,32.654,0.000
warehouse.QNC,31010010144000000,2024-04-01,119.782,411.910,0.000,337.498,0.000,0.000,0.000,45.370
warehouse.WHC,31963010001000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.GDC,31016400002000000,2024-04-01,2.732,1.790,0.000,0.000,0.000,0.000,0.000,0.943
warehouse.LSD,31728040034000001,2024-04-01,42.142,335.200,0.000,323.995,0.000,0.000,0.000,30.937
warehouse.LCA,31010900017000000,2024-04-01,0.000,4.520,0.000,4.520,0.000,0.000,0.000,0.000
warehouse.LSA,31010030014000000,2024-04-01,9.900,20.310,0.000,10.410,0.000,0.000,0.000,0.000
warehouse.XAF,31011360068000000,2024-04-01,83.004,122.000,0.000,50.047,0.000,0.000,0.000,11.051
warehouse.PJC,31716450032000000,2024-04-01,1.030,2.060,0.000,1.030,0.000,0.000,0.000,0.000
warehouse.JLC,31A10000002150101,2024-04-01,49.812,115.010,0.000,125.076,0.000,0.000,0.000,59.879
warehouse.ZZC,31A40000005150101,2024-04-01,0.053,0.000,0.000,0.000,0.000,0.000,0.000,0.053
warehouse.NJC,31010150045110403,2024-04-01,242.430,0.000,0.000,0.000,0.000,0.000,0.000,242.430
warehouse.GDC,31455370004000000,2024-04-01,1.461,0.574,0.000,0.000,0.000,0.000,0.000,0.887
warehouse.LCA,31010030187204500,2024-04-01,48.374,271.680,0.000,261.412,0.000,0.000,0.000,38.106
warehouse.WZC,31010150045110600,2024-04-01,39.740,16.080,16.080,0.000,0.000,0.000,0.000,23.660
warehouse.LSA,31012130012000000,2024-04-01,4.303,59.010,59.010,0.000,0.000,0.000,54.707,0.000
warehouse.HBA,31728040005000000,2024-04-01,0.000,5.100,5.100,0.000,0.000,0.000,5.100,0.000
warehouse.WHC,31015830029000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.GAA,31716450006000001,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.GXC,31010528359000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.FYC,31010210055000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.BZC,31710000022000000,2024-04-01,4.800,26.020,0.000,21.220,0.000,0.000,0.000,0.000
warehouse.GXC,31010210007000000,2024-04-01,0.000,19.900,0.000,19.900,0.000,0.000,0.000,0.000
warehouse.LAC,31010030005000000,2024-04-01,794.992,2241.170,2241.170,0.000,101.144,0.000,1547.322,0.000
warehouse.XDF,31726050068000000,2024-04-01,0.000,2.520,0.000,2.520,0.000,0.000,0.000,0.000
warehouse.BZC,31726050008000000,2024-04-01,287.292,595.070,595.070,0.000,0.000,0.000,307.778,0.000
warehouse.ZZC,31A10000002150101,2024-04-01,7.647,41.340,0.000,60.816,0.000,0.000,0.000,27.123
warehouse.HRA,31010080200180200,2024-04-01,286.842,862.120,862.120,0.000,0.000,0.000,575.278,0.000
warehouse.CDA,31010650032003900,2024-04-01,26.925,286.430,286.430,0.000,140.200,0.000,399.705,0.000
warehouse.CDA,31455370006000000,2024-04-01,0.000,24.800,0.000,35.348,0.000,0.000,0.000,10.548
warehouse.CYF,31150000010000000,2024-04-01,8.234,0.000,0.000,0.000,0.000,0.000,0.000,8.234
warehouse.BZC,31010030005000000,2024-04-01,0.024,140.570,0.000,170.204,0.000,0.000,0.000,29.657
warehouse.QNC,31010247036000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.GXC,31010054286250001,2024-04-01,0.000,1.190,0.000,1.190,0.000,0.000,0.000,0.000
warehouse.SHC,31A10008457000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.ASC,31011360076000000,2024-04-01,24.624,80.000,80.000,0.000,0.000,0.000,55.376,0.000
warehouse.BHC,31455370002000000,2024-04-01,2.782,0.000,0.000,0.000,0.000,0.000,0.000,2.782
warehouse.CZC,31726050011000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.XXF,31716450004000000,2024-04-01,3.366,1.270,0.000,0.000,0.000,0.000,0.000,2.096
warehouse.GAA,31010051995163100,2024-04-01,20.148,24.470,24.470,0.000,4.540,0.000,8.862,0.000
warehouse.JSA,31710000023000000,2024-04-01,160.247,90.028,90.028,0.000,426.718,0.000,356.499,0.000
warehouse.GXC,31520150027000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.LSA,31726051602160081,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.CDA,31010560052000000,2024-04-01,0.000,0.630,0.630,0.000,0.000,0.000,0.630,0.000
warehouse.HND,31716450032000000,2024-04-01,13.314,15.000,0.000,11.767,0.000,0.000,0.000,10.081
warehouse.SXX,31010057468000001,2024-04-01,0.044,300.160,0.000,346.605,0.000,0.000,0.000,46.489
warehouse.SZC,31010010202000000,2024-04-01,2.401,2.020,0.000,0.000,0.000,0.000,0.000,0.381
warehouse.ZYC,31726050011000000,2024-04-01,9.225,0.000,0.000,0.000,0.000,0.000,0.000,9.225
warehouse.XDF,31710000010000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.MYA,31010070013000000,2024-04-01,73.520,235.150,235.150,0.000,0.000,0.000,161.630,0.000
warehouse.NXF,31726050011190002,2024-04-01,2.000,35.310,0.000,33.310,0.000,0.000,0.000,0.000
warehouse.LSA,31710000068000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.QNC,31010650038250001,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.HND,31728040039000000,2024-04-01,7.413,44.900,0.000,48.761,0.000,0.000,0.000,11.274
warehouse.LAC,31716457179000001,2024-04-01,100.000,39.580,0.000,47.975,0.000,0.000,0.000,108.395
warehouse.HBA,31017041439000000,2024-04-01,104.859,207.740,207.740,0.000,0.000,0.000,102.881,0.000
warehouse.NJA,31016400002000000,2024-04-01,1.696,0.000,0.000,0.000,0.000,0.000,0.000,1.696
warehouse.LSA,31010240019000000,2024-04-01,7.822,6.000,0.000,1.178,0.000,0.000,0.000,3.000
warehouse.NJA,31710000022000000,2024-04-01,63.590,64.500,0.000,23.490,0.000,0.000,0.000,22.581
warehouse.BZC,31010053146000000,2024-04-01,111.090,67.910,67.910,0.000,62.118,0.000,18.938,0.000
warehouse.BZC,31016400002000000,2024-04-01,0.000,1.220,0.000,1.839,0.000,0.000,0.000,0.619
warehouse.YCF,31710000068000000,2024-04-01,2.579,0.000,0.000,0.000,0.000,0.000,0.000,2.579
warehouse.NJA,31716450009000000,2024-04-01,6.850,2.100,0.000,0.000,0.000,0.000,0.000,4.750
warehouse.YCF,31015830013000000,2024-04-01,13.025,6.000,0.000,0.000,0.000,0.000,0.000,7.025
warehouse.SXX,31010030045000000,2024-04-01,0.022,38.000,0.000,46.881,0.000,0.000,0.000,8.903
warehouse.FSF,31520650070000001,2024-04-01,94.454,0.000,0.000,0.000,0.000,0.000,0.000,94.454
warehouse.XAF,31010030187140001,2024-04-01,29.530,213.150,0.000,183.620,0.000,0.000,0.000,0.000
warehouse.BHC,31726050008205101,2024-04-01,8.899,0.000,0.000,0.000,0.000,0.000,0.000,8.899
warehouse.WZC,31010150045110402,2024-04-01,84.400,0.000,0.000,0.000,0.000,0.000,0.000,84.400
warehouse.XDF,31010900012204500,2024-04-01,0.660,1.998,0.000,1.338,0.000,0.000,0.000,0.000
warehouse.QNC,31016400008000000,2024-04-01,4.845,0.540,0.000,0.000,0.000,0.000,0.000,4.305
warehouse.WHC,31010310010000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.JSA,31710000032000000,2024-04-01,453.210,0.000,0.000,0.000,0.000,0.000,0.000,453.210
warehouse.HND,31710000032000000,2024-04-01,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.010
warehouse.BBD,31341560001000000,2024-04-01,4.760,165.870,165.870,0.000,0.000,0.000,161.110,0.000
warehouse.XDF,31010647748000000,2024-04-01,0.936,40.698,0.000,45.138,0.000,0.000,0.000,5.376
warehouse.QJC,31011360007000000,2024-04-01,5.040,7.560,0.000,2.520,0.000,0.000,0.000,0.000
warehouse.FSF,31A10000015000000,2024-04-01,5.529,20.600,0.000,24.990,0.000,0.000,0.000,9.919
warehouse.YTF,31010010213000000,2024-04-01,0.975,0.000,0.000,0.000,0.000,0.000,0.000,0.975
warehouse.HBA,31726050032200404,2024-04-01,0.000,2.010,2.010,0.000,0.000,0.000,2.010,0.000
warehouse.HFC,31716450002000000,2024-04-01,7.164,20.800,0.000,31.055,0.000,0.000,0.000,17.419
warehouse.HND,31726053940000000,2024-04-01,241.733,18.000,0.000,0.000,0.000,0.000,0.000,223.733
warehouse.ZYC,31016026361000000,2024-04-01,0.594,0.000,0.000,0.000,0.000,0.000,0.000,0.594
warehouse.HND,31716450004000000,2024-04-01,65.958,13.925,0.000,0.000,0.000,0.000,0.000,52.033
warehouse.HRA,31716450014000000,2024-04-01,1.254,0.960,0.000,0.722,0.000,0.000,0.000,1.016
warehouse.ZYC,31A10000004000000,2024-04-01,5.198,0.000,0.000,0.000,0.000,0.000,0.000,5.198
warehouse.HBA,31010010008000000,2024-04-01,87.244,0.000,0.000,0.000,0.000,0.000,0.000,87.244
warehouse.WHC,31521490018000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.WHC,31016010001000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.GDC,31010210007000000,2024-04-01,95.951,55.679,55.679,0.000,0.000,0.000,0.000,40.272
warehouse.HND,31015830013000000,2024-04-01,4.158,10.000,0.000,7.777,0.000,0.000,0.000,1.935
warehouse.QNC,31726058202150101,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.JLC,31452153964171000,2024-04-01,12.449,29.030,0.000,16.581,0.000,0.000,0.000,0.000
warehouse.SHC,31A10000002000000,2024-04-01,16.030,5.000,0.000,0.000,0.000,0.000,0.000,11.030
warehouse.ZZC,31726050015000000,2024-04-01,57.187,75.860,0.000,27.634,0.000,0.000,0.000,8.961
warehouse.BZC,31710000004000002,2024-04-01,6.804,0.000,0.000,0.000,0.000,0.000,0.000,6.804
warehouse.LSA,31710000019000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.HBA,31790005657000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.CZC,31010080237000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.WHC,31010000282000000,2024-04-01,67.962,265.000,265.000,0.000,0.000,0.000,197.038,0.000
warehouse.LJC,31016730001181400,2024-04-01,245.814,2036.830,2036.830,0.000,163.378,0.000,1954.394,0.000
warehouse.LJC,31015854657180401,2024-04-01,24.774,24.530,24.530,0.000,6.500,0.000,6.256,0.000
warehouse.QNC,31010058660000001,2024-04-01,96.846,23.500,23.500,0.000,0.000,0.000,0.000,73.346
warehouse.BHC,31010900012204500,2024-04-01,18.936,0.000,0.000,0.000,0.000,0.000,0.000,18.936
warehouse.XDF,31710000029000000,2024-04-01,1.200,2.400,0.000,2.910,0.000,0.000,0.000,1.710
warehouse.LNC,31011260016000000,2024-04-01,12.000,129.950,129.950,0.000,0.000,0.000,117.950,0.000
warehouse.BBD,31010000274000000,2024-04-01,0.620,35.100,35.100,0.000,0.000,0.000,34.480,0.000
warehouse.LNC,31015680004000000,2024-04-01,80.869,225.570,225.570,0.000,4.700,0.000,149.401,0.000
warehouse.XDF,31010010144000000,2024-04-01,189.421,161.060,161.060,0.000,716.013,0.000,687.652,0.000
warehouse.NXF,31717194419000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.BZC,31010350003000000,2024-04-01,0.207,258.830,258.830,0.000,0.000,0.000,258.623,0.000
warehouse.ZZC,31010240019000000,2024-04-01,0.295,1.000,0.000,1.189,0.000,0.000,0.000,0.484
warehouse.HRA,31010057735000000,2024-04-01,7.928,23.490,0.000,15.562,0.000,0.000,0.000,0.000
warehouse.BBD,31010080197130101,2024-04-01,0.067,610.220,610.220,0.000,0.000,0.000,610.153,0.000
warehouse.QJC,31020170009000000,2024-04-01,131.880,394.220,394.220,0.000,0.000,0.000,262.340,0.000
warehouse.YCD,31010058015150104,2024-04-01,43.200,40.200,0.000,0.000,0.000,0.000,0.000,3.000
warehouse.JLC,31225310023000000,2024-04-01,1.176,0.000,0.000,0.000,0.000,0.000,0.000,1.176
warehouse.XDF,31457288518000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.FSF,31726050047240117,2024-04-01,144.462,115.950,115.950,0.000,0.000,0.000,0.000,28.512
warehouse.NJA,31710002226000200,2024-04-01,0.983,1.000,0.000,0.000,0.000,0.000,0.017,0.000
warehouse.XAF,31010051995142100,2024-04-01,1502.823,5072.360,5072.360,0.000,0.000,0.000,3569.537,0.000
warehouse.HFC,31726050026000000,2024-04-01,87.679,237.700,0.000,179.849,0.000,0.000,0.000,29.828
warehouse.HND,31017930001000000,2024-04-01,10.914,19.500,0.000,8.586,0.000,0.000,0.000,0.000
warehouse.MYA,31014050003163100,2024-04-01,170.328,840.020,840.020,0.000,133.226,0.000,802.918,0.000
warehouse.WZC,31010030008000000,2024-04-01,488.320,1424.460,1424.460,0.000,0.000,0.000,936.140,0.000
warehouse.JLC,31560000003180400,2024-04-01,43.473,9.000,9.000,0.000,0.000,0.000,0.000,34.473
warehouse.LNC,31010010010000001,2024-04-01,5.316,0.000,0.000,0.000,0.000,0.000,0.000,5.316
warehouse.LCA,31015580005000000,2024-04-01,1.964,1.180,0.000,8.948,0.000,0.000,0.000,9.733
warehouse.WHC,31010055976000000,2024-04-01,268.374,456.360,456.360,0.000,3.000,0.000,190.986,0.000
warehouse.JSA,31710000018000000,2024-04-01,132.858,0.000,0.000,0.000,0.000,0.000,0.000,132.858
warehouse.DDC,31011260022000000,2024-04-01,10.000,48.000,48.000,0.000,0.000,0.000,38.000,0.000
warehouse.DDC,31391140010000001,2024-04-01,32.520,66.000,66.000,0.000,0.000,0.000,33.480,0.000
warehouse.CZC,31710000012000000,2024-04-01,32.314,27.200,0.000,7.064,0.000,0.000,0.000,12.177
warehouse.SXX,31456720002150101,2024-04-01,2.471,0.580,0.000,0.000,0.000,0.000,0.000,1.891
warehouse.DLC,31014870010171000,2024-04-01,5.940,15.150,0.000,9.210,0.000,0.000,0.000,0.000
warehouse.HFC,31710000006000000,2024-04-01,2.268,2.280,0.000,1.560,0.000,0.000,0.000,1.548
warehouse.DLC,31010030187000002,2024-04-01,32.760,13.000,0.000,0.000,0.000,0.000,0.000,19.760
warehouse.LNC,31710000021000000,2024-04-01,12.419,0.000,0.000,0.000,0.000,0.000,0.000,12.419
warehouse.HND,31010900016000000,2024-04-01,93.833,156.910,0.000,153.464,0.000,0.000,0.000,90.387
warehouse.CDA,31726051602160081,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.NXF,31010010001172005,2024-04-01,2.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000
warehouse.HRA,31010720055000000,2024-04-01,34.536,34.390,34.390,0.000,0.000,0.000,0.000,0.146
warehouse.TZA,31716450008000000,2024-04-01,53.148,85.020,0.000,334.251,0.000,0.000,0.000,302.379
warehouse.ZZC,31010051856280001,2024-04-01,390.884,1191.840,1191.840,0.000,0.000,0.000,800.956,0.000
warehouse.ZYC,31520040001000000,2024-04-01,101.400,14.000,0.000,0.000,0.000,0.000,0.000,87.400
warehouse.SXX,31010010011000000,2024-04-01,66.615,31.000,0.000,0.000,0.000,0.000,0.000,35.615
warehouse.WHC,31716740014000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.NXF,31726050077000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.WHC,31728040035000000,2024-04-01,58.784,30.000,30.000,0.000,0.000,0.000,0.000,28.784
warehouse.GDC,31010050193000000,2024-04-01,14.304,90.000,90.000,0.000,0.000,0.000,75.696,0.000
warehouse.FYC,31710001654000001,2024-04-01,0.000,9.480,0.000,9.480,0.000,0.000,0.000,0.000
warehouse.NJA,31455370006000000,2024-04-01,0.000,1.000,0.000,1.323,0.000,0.000,0.000,0.323
warehouse.HBA,31015760009000300,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.JLC,31010000047180001,2024-04-01,3.229,0.000,0.000,0.000,0.000,0.000,0.000,3.229
warehouse.QNC,31010010001000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.NJA,31010000013000001,2024-04-01,321.804,0.000,0.000,0.000,403.315,0.000,81.511,0.000
warehouse.LSD,31017520001000000,2024-04-01,55.302,70.140,0.000,27.519,0.000,0.000,0.000,12.681
warehouse.DDC,31010240015000000,2024-04-01,1.240,0.000,0.000,0.000,0.000,0.000,0.000,1.240
warehouse.GDC,31524470004240614,2024-04-01,51.400,110.000,110.000,0.000,0.000,0.000,58.600,0.000
warehouse.QJC,31710000031000000,2024-04-01,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
warehouse.QNC,31010030003000000,2024-04-01,10.548,10.000,0.000,0.000,0.000,0.000,0.000,0.548
warehouse.QNC,31728040020000000,2024-04-01,199.076,146.890,146.890,0.000,18.001,0.000,0.000,34.185
warehouse.LCA,31010190008000000,2024-04-01,5.940,4.620,0.000,0.000,0.000,0.000,0.000,1.320
warehouse.NJC,31726050008000000,2024-04-01,8.467,1.083,0.000,0.000,0.000,0.000,0.000,7.384
warehouse.ZZC,31015701111000000,2024-04-01,0.088,86.280,86.280,0.000,0.000,0.000,86.192,0.000
warehouse.XDF,31010055976000005,2024-04-01,18.450,0.000,0.000,0.000,157.893,0.000,139.443,0.000
warehouse.XDF,31530010001000000,2024-04-01,0.166,7.920,7.920,0.000,0.000,0.000,7.754,0.000
warehouse.DLC,31451840016172001,2024-04-01,34.339,148.230,148.230,0.000,0.000,0.000,113.891,0.000
warehouse.SHC,31011020015120001,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.WHC,31533000006000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.ASC,31010080004000000,2024-04-01,14.412,0.000,0.000,0.000,0.000,0.000,0.000,14.412
warehouse.WHC,31010084262000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.SZC,31016400008000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.XAF,31455370006000000,2024-04-01,0.600,45.000,0.000,60.529,0.000,0.000,0.000,16.129
warehouse.MYA,31010010011000000,2024-04-01,5.584,12.110,0.000,6.526,0.000,0.000,0.000,0.000
warehouse.QJC,31010030042000000,2024-04-01,29.819,7.920,7.920,0.000,0.000,0.000,0.000,21.899
warehouse.QJC,31850000005000000,2024-04-01,93.955,56.830,0.000,0.000,0.000,0.000,0.000,37.125
warehouse.XAA,31012165712000000,2024-04-01,5.045,0.000,0.000,0.000,0.000,0.000,0.000,5.045
warehouse.HBA,31010051506000001,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.DLC,31010030005171000,2024-04-01,2.376,22.030,0.000,19.654,0.000,0.000,0.000,0.000
warehouse.LSD,31010900017000000,2024-04-01,3.780,3.780,0.000,1.829,0.000,0.000,0.000,1.829
warehouse.SHC,31017033957000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.SHC,31A10000004000000,2024-04-01,0.655,0.000,0.000,0.000,0.000,0.000,0.000,0.655
warehouse.ZZC,31010390014000000,2024-04-01,755.924,931.280,931.280,0.000,0.000,0.000,175.356,0.000
warehouse.BBD,31010030187000005,2024-04-01,229.812,384.150,384.150,0.000,0.000,0.000,154.338,0.000
warehouse.QNC,31010082433000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.HNA,31726050011000000,2024-04-01,32.908,51.010,0.000,0.000,0.000,0.000,18.102,0.000
warehouse.WHC,31455377948000000,2024-04-01,29.520,0.300,0.300,0.000,0.000,0.000,0.000,29.220
warehouse.QNC,31010650036000000,2024-04-01,66.940,445.630,445.630,0.000,0.000,0.000,378.690,0.000
warehouse.GDC,31010050207000000,2024-04-01,26.280,180.000,180.000,0.000,0.000,0.000,153.720,0.000
warehouse.PJC,31716450006000000,2024-04-01,19.676,10.040,0.000,0.000,0.000,0.000,0.000,9.636
warehouse.GXC,31710000032000000,2024-04-01,42.130,0.000,0.000,0.000,0.000,0.000,0.000,42.130
warehouse.HND,31728040035000000,2024-04-01,5.112,101.600,101.600,0.000,0.000,0.000,96.488,0.000
warehouse.XDF,31010010013000010,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.YCF,31010010198000000,2024-04-01,42.428,69.000,0.000,38.992,0.000,0.000,0.000,12.419
warehouse.QNC,31726053940000000,2024-04-01,71.477,0.000,0.000,0.000,0.000,0.000,0.000,71.477
warehouse.HNA,31726050008240300,2024-04-01,139.366,29.100,0.000,0.000,0.000,0.000,0.000,110.266
warehouse.SZC,31010051936000000,2024-04-01,2.354,8.500,0.000,6.146,0.000,0.000,0.000,0.000
warehouse.NJD,31017520001000000,2024-04-01,1.920,5.650,0.000,6.891,0.000,0.000,0.000,3.161
warehouse.YCF,31017150002000000,2024-04-01,186.724,169.000,169.000,0.000,398.123,0.000,380.400,0.000
warehouse.HSF,31013087731000000,2024-04-01,109.270,117.000,117.000,0.000,0.000,0.000,7.730,0.000
warehouse.WHC,31728040001000000,2024-04-01,17.440,0.000,0.000,0.000,0.000,0.000,0.000,17.440
warehouse.YTF,31010055895000000,2024-04-01,29.871,7.620,0.000,0.000,0.000,0.000,0.000,22.251
warehouse.WHC,31015830030000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.YCD,31716450006150101,2024-04-01,10.090,3.700,0.000,0.000,0.000,0.000,0.000,6.390
warehouse.WZC,31010055220000000,2024-04-01,212.960,197.140,197.140,0.000,0.000,0.000,0.000,15.820
warehouse.QJC,31013070017000000,2024-04-01,97.250,304.920,304.920,0.000,86.147,0.000,293.816,0.000
